product_id,product_name,category,base_price
3720,GROCERY_ITEM_3720,GROCERY,877.4
3721,ELECTRONICS_ITEM_3721,ELECTRONICS,5326.93
3722,HOME_ITEM_3722,HOME,6044.26
3723,GROCERY_ITEM_3723,GROCERY,937.31
3724,TOYS_ITEM_3724,TOYS,1165.45
3725,GROCERY_ITEM_3725,GROCERY,7936.57
3726,HOME_ITEM_3726,HOME,3561.39
3727,CLOTHING_ITEM_3727,CLOTHING,645.79
3728,GROCERY_ITEM_3728,GROCERY,3712.95
3729,CLOTHING_ITEM_3729,CLOTHING,6036.54
3730,CLOTHING_ITEM_3730,CLOTHING,2440.63
3731,CLOTHING_ITEM_3731,CLOTHING,9403.83
3732,HOME_ITEM_3732,HOME,8686.78
3733,GROCERY_ITEM_3733,GROCERY,7770.03
3734,CLOTHING_ITEM_3734,CLOTHING,758.0
3735,HOME_ITEM_3735,HOME,6853.44
3736,HOME_ITEM_3736,HOME,9496.58
3737,HOME_ITEM_3737,HOME,8574.73
3738,HOME_ITEM_3738,HOME,8787.04
3739,GROCERY_ITEM_3739,GROCERY,6277.14
3740,ELECTRONICS_ITEM_3740,ELECTRONICS,7780.09
3741,ELECTRONICS_ITEM_3741,ELECTRONICS,7020.86
3742,GROCERY_ITEM_3742,GROCERY,5860.19
3743,HOME_ITEM_3743,HOME,4744.51
3744,ELECTRONICS_ITEM_3744,ELECTRONICS,3654.1
3745,HOME_ITEM_3745,HOME,1041.42
3746,TOYS_ITEM_3746,TOYS,2577.1
3747,CLOTHING_ITEM_3747,CLOTHING,2816.73
3748,TOYS_ITEM_3748,TOYS,4223.23
3749,CLOTHING_ITEM_3749,CLOTHING,7622.75
3750,TOYS_ITEM_3750,TOYS,6089.04
3751,ELECTRONICS_ITEM_3751,ELECTRONICS,2550.39
3752,CLOTHING_ITEM_3752,CLOTHING,885.78
3753,TOYS_ITEM_3753,TOYS,2317.91
3754,TOYS_ITEM_3754,TOYS,8952.58
3755,GROCERY_ITEM_3755,GROCERY,8674.77
3756,ELECTRONICS_ITEM_3756,ELECTRONICS,8646.27
3757,ELECTRONICS_ITEM_3757,ELECTRONICS,2754.97
3758,CLOTHING_ITEM_3758,CLOTHING,7685.87
3759,TOYS_ITEM_3759,TOYS,8179.36
3760,ELECTRONICS_ITEM_3760,ELECTRONICS,7822.35
3761,HOME_ITEM_3761,HOME,7494.25
3762,CLOTHING_ITEM_3762,CLOTHING,9792.37
3763,GROCERY_ITEM_3763,GROCERY,7189.97
3764,CLOTHING_ITEM_3764,CLOTHING,9158.71
3765,CLOTHING_ITEM_3765,CLOTHING,9715.52
3766,TOYS_ITEM_3766,,9924.91
3767,GROCERY_ITEM_3767,GROCERY,8896.25
3768,TOYS_ITEM_3768,TOYS,6622.47
3769,HOME_ITEM_3769,,3430.58
3770,TOYS_ITEM_3770,TOYS,2587.93
3771,HOME_ITEM_3771,HOME,2384.54
3772,TOYS_ITEM_3772,TOYS,1588.94
3773,CLOTHING_ITEM_3773,CLOTHING,5625.48
3774,TOYS_ITEM_3774,TOYS,4968.6
3775,GROCERY_ITEM_3775,GROCERY,6458.0
3776,HOME_ITEM_3776,HOME,7531.84
3777,HOME_ITEM_3777,HOME,4003.11
3778,HOME_ITEM_3778,HOME,4209.72
3779,CLOTHING_ITEM_3779,CLOTHING,8544.32
3780,HOME_ITEM_3780,HOME,9256.07
3781,HOME_ITEM_3781,HOME,5334.75
3782,CLOTHING_ITEM_3782,CLOTHING,2519.9
3783,ELECTRONICS_ITEM_3783,ELECTRONICS,3538.58
3784,TOYS_ITEM_3784,TOYS,1041.18
3785,TOYS_ITEM_3785,TOYS,4573.06
3786,HOME_ITEM_3786,HOME,1311.63
3787,TOYS_ITEM_3787,TOYS,5737.92
3788,CLOTHING_ITEM_3788,CLOTHING,4443.32
3789,HOME_ITEM_3789,HOME,4353.68
3790,HOME_ITEM_3790,HOME,7547.82
3791,TOYS_ITEM_3791,TOYS,862.06
3792,GROCERY_ITEM_3792,GROCERY,6033.81
3793,CLOTHING_ITEM_3793,CLOTHING,1678.63
3794,CLOTHING_ITEM_3794,CLOTHING,1305.49
3795,TOYS_ITEM_3795,TOYS,6595.32
3796,TOYS_ITEM_3796,TOYS,2145.42
3797,HOME_ITEM_3797,HOME,4380.52
3798,TOYS_ITEM_3798,TOYS,4987.36
3799,GROCERY_ITEM_3799,GROCERY,5332.93
3800,CLOTHING_ITEM_3800,CLOTHING,4233.58
3801,HOME_ITEM_3801,HOME,3219.66
3802,GROCERY_ITEM_3802,GROCERY,310.27
3803,CLOTHING_ITEM_3803,CLOTHING,8464.87
3804,HOME_ITEM_3804,HOME,7349.91
3805,ELECTRONICS_ITEM_3805,ELECTRONICS,7975.21
3806,TOYS_ITEM_3806,TOYS,6538.58
3807,HOME_ITEM_3807,HOME,4875.12
3808,CLOTHING_ITEM_3808,CLOTHING,8564.43
3809,HOME_ITEM_3809,HOME,4800.81
3810,HOME_ITEM_3810,HOME,9171.19
3811,GROCERY_ITEM_3811,GROCERY,2753.33
3812,CLOTHING_ITEM_3812,CLOTHING,8059.34
3813,HOME_ITEM_3813,HOME,9449.17
3814,GROCERY_ITEM_3814,GROCERY,1390.95
3815,CLOTHING_ITEM_3815,CLOTHING,9960.42
3816,GROCERY_ITEM_3816,GROCERY,6987.26
3817,CLOTHING_ITEM_3817,CLOTHING,3716.85
3818,CLOTHING_ITEM_3818,CLOTHING,2597.67
3819,CLOTHING_ITEM_3819,CLOTHING,406.02
3820,TOYS_ITEM_3820,TOYS,6935.12
3821,TOYS_ITEM_3821,TOYS,3241.05
3822,CLOTHING_ITEM_3822,CLOTHING,1365.25
3823,HOME_ITEM_3823,HOME,9933.95
3824,ELECTRONICS_ITEM_3824,ELECTRONICS,4931.58
3825,CLOTHING_ITEM_3825,CLOTHING,9341.24
3826,TOYS_ITEM_3826,,2727.41
3827,CLOTHING_ITEM_3827,CLOTHING,7339.0
3828,HOME_ITEM_3828,HOME,3934.24
3829,HOME_ITEM_3829,HOME,2144.69
3830,CLOTHING_ITEM_3830,CLOTHING,6913.99
3831,ELECTRONICS_ITEM_3831,ELECTRONICS,82.08
3832,CLOTHING_ITEM_3832,CLOTHING,312.53
3833,TOYS_ITEM_3833,TOYS,8990.05
3834,ELECTRONICS_ITEM_3834,ELECTRONICS,7814.45
3835,HOME_ITEM_3835,HOME,1647.46
3836,HOME_ITEM_3836,HOME,1350.87
3837,ELECTRONICS_ITEM_3837,ELECTRONICS,4774.29
3838,TOYS_ITEM_3838,TOYS,3303.5
3839,TOYS_ITEM_3839,TOYS,8813.29
3840,HOME_ITEM_3840,HOME,648.9
3841,TOYS_ITEM_3841,TOYS,5831.63
3842,CLOTHING_ITEM_3842,CLOTHING,8422.88
3843,ELECTRONICS_ITEM_3843,ELECTRONICS,7367.04
3844,HOME_ITEM_3844,HOME,8178.22
3845,GROCERY_ITEM_3845,GROCERY,2385.81
3846,HOME_ITEM_3846,HOME,8119.02
3847,TOYS_ITEM_3847,TOYS,359.57
3848,ELECTRONICS_ITEM_3848,ELECTRONICS,7789.79
3849,HOME_ITEM_3849,HOME,6829.37
3850,CLOTHING_ITEM_3850,CLOTHING,2678.82
3851,ELECTRONICS_ITEM_3851,ELECTRONICS,6432.18
3852,TOYS_ITEM_3852,TOYS,9626.04
3853,CLOTHING_ITEM_3853,CLOTHING,2005.63
3854,CLOTHING_ITEM_3854,CLOTHING,509.52
3855,HOME_ITEM_3855,HOME,6051.41
3856,HOME_ITEM_3856,HOME,8029.58
3857,HOME_ITEM_3857,HOME,3581.13
3858,HOME_ITEM_3858,HOME,4982.52
3859,HOME_ITEM_3859,HOME,6823.59
3860,CLOTHING_ITEM_3860,CLOTHING,1438.69
3861,HOME_ITEM_3861,HOME,1106.4
3862,CLOTHING_ITEM_3862,CLOTHING,5664.3
3863,GROCERY_ITEM_3863,GROCERY,5884.87
3864,HOME_ITEM_3864,HOME,1970.79
3865,HOME_ITEM_3865,HOME,5840.32
3866,GROCERY_ITEM_3866,,8552.57
3867,HOME_ITEM_3867,HOME,8038.03
3868,CLOTHING_ITEM_3868,CLOTHING,6093.48
3869,CLOTHING_ITEM_3869,CLOTHING,408.95
3870,HOME_ITEM_3870,HOME,6084.06
3871,CLOTHING_ITEM_3871,CLOTHING,4299.56
3872,HOME_ITEM_3872,HOME,5325.12
3873,HOME_ITEM_3873,HOME,6267.58
3874,ELECTRONICS_ITEM_3874,ELECTRONICS,2121.19
3875,HOME_ITEM_3875,HOME,6715.41
3876,GROCERY_ITEM_3876,GROCERY,5262.66
3877,ELECTRONICS_ITEM_3877,ELECTRONICS,2196.8
3878,CLOTHING_ITEM_3878,CLOTHING,8257.03
3879,TOYS_ITEM_3879,TOYS,232.91
3880,ELECTRONICS_ITEM_3880,ELECTRONICS,9472.07
3881,HOME_ITEM_3881,HOME,3031.53
3882,ELECTRONICS_ITEM_3882,ELECTRONICS,8320.46
3883,HOME_ITEM_3883,HOME,5763.47
3884,ELECTRONICS_ITEM_3884,ELECTRONICS,7591.04
3885,CLOTHING_ITEM_3885,CLOTHING,6254.0
3886,GROCERY_ITEM_3886,GROCERY,5544.4
3887,GROCERY_ITEM_3887,GROCERY,6982.2
3888,TOYS_ITEM_3888,TOYS,6405.15
3889,TOYS_ITEM_3889,TOYS,6151.07
3890,GROCERY_ITEM_3890,GROCERY,6466.37
3891,ELECTRONICS_ITEM_3891,ELECTRONICS,5745.01
3892,CLOTHING_ITEM_3892,CLOTHING,4234.27
3893,CLOTHING_ITEM_3893,CLOTHING,442.29
3894,GROCERY_ITEM_3894,GROCERY,9909.64
3895,TOYS_ITEM_3895,TOYS,1599.11
3896,HOME_ITEM_3896,HOME,9935.29
3897,GROCERY_ITEM_3897,GROCERY,2668.52
3898,CLOTHING_ITEM_3898,CLOTHING,5921.73
3899,GROCERY_ITEM_3899,GROCERY,9773.98
3900,ELECTRONICS_ITEM_3900,ELECTRONICS,323.57
3901,ELECTRONICS_ITEM_3901,ELECTRONICS,8272.68
3902,TOYS_ITEM_3902,TOYS,8145.33
3903,GROCERY_ITEM_3903,GROCERY,9928.15
3904,TOYS_ITEM_3904,TOYS,9522.9
3905,HOME_ITEM_3905,HOME,6815.76
3906,TOYS_ITEM_3906,TOYS,2575.39
3907,ELECTRONICS_ITEM_3907,ELECTRONICS,5760.88
3908,CLOTHING_ITEM_3908,CLOTHING,8279.57
3909,TOYS_ITEM_3909,TOYS,6772.86
3910,HOME_ITEM_3910,HOME,3604.61
3911,CLOTHING_ITEM_3911,CLOTHING,8871.82
3912,TOYS_ITEM_3912,TOYS,5034.04
3913,HOME_ITEM_3913,HOME,2461.25
3914,HOME_ITEM_3914,HOME,2451.15
3915,TOYS_ITEM_3915,TOYS,6317.68
3916,CLOTHING_ITEM_3916,CLOTHING,584.42
3917,ELECTRONICS_ITEM_3917,ELECTRONICS,146.8
3918,ELECTRONICS_ITEM_3918,ELECTRONICS,8748.29
3919,HOME_ITEM_3919,HOME,7913.9
3920,GROCERY_ITEM_3920,GROCERY,9954.66
3921,TOYS_ITEM_3921,TOYS,2083.27
3922,GROCERY_ITEM_3922,GROCERY,4040.26
3923,CLOTHING_ITEM_3923,CLOTHING,513.5
3924,CLOTHING_ITEM_3924,CLOTHING,3557.38
3925,ELECTRONICS_ITEM_3925,ELECTRONICS,4273.96
3926,TOYS_ITEM_3926,TOYS,6082.93
3927,CLOTHING_ITEM_3927,CLOTHING,8626.05
3928,CLOTHING_ITEM_3928,CLOTHING,6771.96
3929,TOYS_ITEM_3929,TOYS,2498.51
3930,HOME_ITEM_3930,HOME,1478.65
3931,TOYS_ITEM_3931,TOYS,7201.03
3932,HOME_ITEM_3932,HOME,5912.38
3933,ELECTRONICS_ITEM_3933,ELECTRONICS,7351.33
3934,TOYS_ITEM_3934,TOYS,5715.49
3935,CLOTHING_ITEM_3935,CLOTHING,8613.11
3936,GROCERY_ITEM_3936,GROCERY,8023.3
3937,TOYS_ITEM_3937,TOYS,9676.85
3938,HOME_ITEM_3938,HOME,1699.13
3939,HOME_ITEM_3939,HOME,4827.26
3940,HOME_ITEM_3940,HOME,7895.1
3941,HOME_ITEM_3941,HOME,9197.27
3942,GROCERY_ITEM_3942,GROCERY,567.49
3943,GROCERY_ITEM_3943,GROCERY,4458.98
3944,ELECTRONICS_ITEM_3944,ELECTRONICS,5988.24
3945,TOYS_ITEM_3945,TOYS,9574.12
3946,HOME_ITEM_3946,HOME,3169.29
3947,CLOTHING_ITEM_3947,CLOTHING,1048.3
3948,CLOTHING_ITEM_3948,CLOTHING,4886.47
3949,GROCERY_ITEM_3949,GROCERY,6673.92
3950,GROCERY_ITEM_3950,GROCERY,1450.22
3951,CLOTHING_ITEM_3951,CLOTHING,250.87
3952,GROCERY_ITEM_3952,GROCERY,7058.43
3953,GROCERY_ITEM_3953,GROCERY,4628.91
3954,GROCERY_ITEM_3954,GROCERY,5689.45
3955,ELECTRONICS_ITEM_3955,ELECTRONICS,5971.66
3956,CLOTHING_ITEM_3956,CLOTHING,2531.05
3957,ELECTRONICS_ITEM_3957,ELECTRONICS,4591.09
3958,ELECTRONICS_ITEM_3958,ELECTRONICS,4252.22
3959,HOME_ITEM_3959,HOME,5314.63
3960,GROCERY_ITEM_3960,GROCERY,2946.5
3961,HOME_ITEM_3961,HOME,2259.07
3962,CLOTHING_ITEM_3962,CLOTHING,3212.61
3963,GROCERY_ITEM_3963,GROCERY,5845.28
3964,CLOTHING_ITEM_3964,CLOTHING,2129.81
3965,GROCERY_ITEM_3965,GROCERY,6634.13
3966,GROCERY_ITEM_3966,GROCERY,8828.48
3967,CLOTHING_ITEM_3967,CLOTHING,5136.02
3968,CLOTHING_ITEM_3968,CLOTHING,3986.89
3969,ELECTRONICS_ITEM_3969,ELECTRONICS,9546.2
3970,GROCERY_ITEM_3970,,8135.49
3971,HOME_ITEM_3971,HOME,622.49
3972,GROCERY_ITEM_3972,GROCERY,7252.8
3973,GROCERY_ITEM_3973,GROCERY,9871.65
3974,HOME_ITEM_3974,HOME,2788.56
3975,ELECTRONICS_ITEM_3975,ELECTRONICS,968.14
3976,HOME_ITEM_3976,HOME,3626.63
3977,GROCERY_ITEM_3977,GROCERY,8029.0
3978,ELECTRONICS_ITEM_3978,ELECTRONICS,117.78
3979,GROCERY_ITEM_3979,GROCERY,7071.15
3980,HOME_ITEM_3980,HOME,2170.44
3981,ELECTRONICS_ITEM_3981,ELECTRONICS,2398.68
3982,TOYS_ITEM_3982,TOYS,4836.69
3983,GROCERY_ITEM_3983,GROCERY,880.1
3984,GROCERY_ITEM_3984,GROCERY,1022.18
3985,CLOTHING_ITEM_3985,CLOTHING,5678.52
3986,HOME_ITEM_3986,HOME,1607.02
3987,TOYS_ITEM_3987,TOYS,6184.98
3988,ELECTRONICS_ITEM_3988,ELECTRONICS,9197.43
3989,ELECTRONICS_ITEM_3989,ELECTRONICS,9495.5
3990,CLOTHING_ITEM_3990,CLOTHING,204.73
3991,GROCERY_ITEM_3991,GROCERY,4188.49
3992,ELECTRONICS_ITEM_3992,ELECTRONICS,5265.97
3993,CLOTHING_ITEM_3993,CLOTHING,2735.74
3994,TOYS_ITEM_3994,TOYS,4292.24
3995,HOME_ITEM_3995,HOME,577.37
3996,CLOTHING_ITEM_3996,CLOTHING,8558.97
3997,CLOTHING_ITEM_3997,CLOTHING,2533.03
3998,TOYS_ITEM_3998,TOYS,7232.58
3999,CLOTHING_ITEM_3999,CLOTHING,8295.28
4000,GROCERY_ITEM_4000,GROCERY,688.24
4001,TOYS_ITEM_4001,TOYS,7126.64
4002,GROCERY_ITEM_4002,GROCERY,9939.33
4003,GROCERY_ITEM_4003,GROCERY,9570.7
4004,CLOTHING_ITEM_4004,CLOTHING,573.29
4005,CLOTHING_ITEM_4005,,7476.28
4006,GROCERY_ITEM_4006,GROCERY,7091.93
4007,TOYS_ITEM_4007,TOYS,9440.09
4008,TOYS_ITEM_4008,TOYS,9671.71
4009,HOME_ITEM_4009,HOME,628.28
4010,ELECTRONICS_ITEM_4010,ELECTRONICS,4845.09
4011,TOYS_ITEM_4011,TOYS,7815.57
4012,CLOTHING_ITEM_4012,CLOTHING,7977.08
4013,HOME_ITEM_4013,HOME,9967.06
4014,TOYS_ITEM_4014,TOYS,4398.36
4015,GROCERY_ITEM_4015,GROCERY,8481.1
4016,CLOTHING_ITEM_4016,CLOTHING,9132.04
4017,CLOTHING_ITEM_4017,CLOTHING,3791.44
4018,CLOTHING_ITEM_4018,CLOTHING,4748.34
4019,GROCERY_ITEM_4019,GROCERY,8382.06
4020,ELECTRONICS_ITEM_4020,ELECTRONICS,1835.65
4021,HOME_ITEM_4021,HOME,8655.9
4022,GROCERY_ITEM_4022,GROCERY,3898.56
4023,CLOTHING_ITEM_4023,CLOTHING,6646.1
4024,TOYS_ITEM_4024,TOYS,4179.56
4025,GROCERY_ITEM_4025,GROCERY,7814.59
4026,HOME_ITEM_4026,HOME,3408.22
4027,CLOTHING_ITEM_4027,CLOTHING,8804.11
4028,TOYS_ITEM_4028,TOYS,1635.63
4029,HOME_ITEM_4029,HOME,1138.23
4030,GROCERY_ITEM_4030,GROCERY,3036.09
4031,TOYS_ITEM_4031,TOYS,8282.01
4032,GROCERY_ITEM_4032,GROCERY,3857.69
4033,CLOTHING_ITEM_4033,CLOTHING,9646.87
4034,GROCERY_ITEM_4034,GROCERY,9475.14
4035,TOYS_ITEM_4035,TOYS,5017.2
4036,CLOTHING_ITEM_4036,CLOTHING,3573.5
4037,HOME_ITEM_4037,HOME,468.28
4038,ELECTRONICS_ITEM_4038,ELECTRONICS,4044.86
4039,TOYS_ITEM_4039,TOYS,3845.09
4040,CLOTHING_ITEM_4040,CLOTHING,8881.48
4041,CLOTHING_ITEM_4041,CLOTHING,2744.78
4042,CLOTHING_ITEM_4042,CLOTHING,959.51
4043,CLOTHING_ITEM_4043,CLOTHING,9066.06
4044,CLOTHING_ITEM_4044,CLOTHING,7478.66
4045,TOYS_ITEM_4045,TOYS,9730.57
4046,CLOTHING_ITEM_4046,CLOTHING,7669.25
4047,HOME_ITEM_4047,HOME,4962.17
4048,GROCERY_ITEM_4048,GROCERY,5323.85
4049,GROCERY_ITEM_4049,GROCERY,7014.78
4050,GROCERY_ITEM_4050,GROCERY,694.74
4051,GROCERY_ITEM_4051,GROCERY,2311.94
4052,TOYS_ITEM_4052,TOYS,6596.36
4053,ELECTRONICS_ITEM_4053,ELECTRONICS,4136.54
4054,CLOTHING_ITEM_4054,CLOTHING,8783.77
4055,HOME_ITEM_4055,HOME,477.85
4056,ELECTRONICS_ITEM_4056,ELECTRONICS,2585.13
4057,HOME_ITEM_4057,HOME,7269.91
4058,TOYS_ITEM_4058,TOYS,1208.16
4059,ELECTRONICS_ITEM_4059,ELECTRONICS,8747.27
4060,GROCERY_ITEM_4060,GROCERY,4480.59
4061,HOME_ITEM_4061,HOME,6611.68
4062,GROCERY_ITEM_4062,GROCERY,4419.43
4063,GROCERY_ITEM_4063,GROCERY,488.71
4064,TOYS_ITEM_4064,TOYS,824.2
4065,CLOTHING_ITEM_4065,CLOTHING,2238.63
4066,CLOTHING_ITEM_4066,CLOTHING,5788.98
4067,ELECTRONICS_ITEM_4067,ELECTRONICS,6733.35
4068,ELECTRONICS_ITEM_4068,ELECTRONICS,5979.89
4069,HOME_ITEM_4069,HOME,3944.77
4070,GROCERY_ITEM_4070,GROCERY,6847.55
4071,CLOTHING_ITEM_4071,CLOTHING,2553.17
4072,HOME_ITEM_4072,HOME,7845.11
4073,CLOTHING_ITEM_4073,CLOTHING,425.7
4074,HOME_ITEM_4074,HOME,4352.57
4075,GROCERY_ITEM_4075,GROCERY,6893.73
4076,HOME_ITEM_4076,HOME,3511.24
4077,GROCERY_ITEM_4077,GROCERY,7118.07
4078,TOYS_ITEM_4078,TOYS,8811.75
4079,GROCERY_ITEM_4079,GROCERY,8996.27
4080,HOME_ITEM_4080,HOME,5558.29
4081,ELECTRONICS_ITEM_4081,ELECTRONICS,5093.69
4082,CLOTHING_ITEM_4082,CLOTHING,3657.77
4083,HOME_ITEM_4083,HOME,1071.33
4084,HOME_ITEM_4084,HOME,9213.72
4085,HOME_ITEM_4085,HOME,8001.51
4086,HOME_ITEM_4086,HOME,4307.3
4087,ELECTRONICS_ITEM_4087,ELECTRONICS,6896.19
4088,TOYS_ITEM_4088,TOYS,7274.97
4089,ELECTRONICS_ITEM_4089,ELECTRONICS,5554.68
4090,ELECTRONICS_ITEM_4090,ELECTRONICS,3028.96
4091,GROCERY_ITEM_4091,GROCERY,2626.5
4092,GROCERY_ITEM_4092,GROCERY,9509.27
4093,TOYS_ITEM_4093,TOYS,7965.73
4094,GROCERY_ITEM_4094,GROCERY,3655.68
4095,HOME_ITEM_4095,HOME,9522.94
4096,CLOTHING_ITEM_4096,CLOTHING,6240.49
4097,TOYS_ITEM_4097,TOYS,2259.38
4098,HOME_ITEM_4098,HOME,9539.67
4099,HOME_ITEM_4099,HOME,9120.34
4100,CLOTHING_ITEM_4100,CLOTHING,7862.2
4101,GROCERY_ITEM_4101,GROCERY,8958.31
4102,TOYS_ITEM_4102,TOYS,1067.47
4103,GROCERY_ITEM_4103,GROCERY,3485.66
4104,TOYS_ITEM_4104,TOYS,8093.67
4105,CLOTHING_ITEM_4105,CLOTHING,6896.33
4106,HOME_ITEM_4106,HOME,5929.43
4107,TOYS_ITEM_4107,TOYS,9890.18
4108,TOYS_ITEM_4108,TOYS,341.1
4109,ELECTRONICS_ITEM_4109,ELECTRONICS,6728.17
4110,ELECTRONICS_ITEM_4110,ELECTRONICS,3455.31
4111,HOME_ITEM_4111,HOME,7986.09
4112,GROCERY_ITEM_4112,GROCERY,5344.56
4113,HOME_ITEM_4113,HOME,1005.56
4114,GROCERY_ITEM_4114,GROCERY,8603.98
4115,TOYS_ITEM_4115,TOYS,431.1
4116,CLOTHING_ITEM_4116,CLOTHING,4934.35
4117,GROCERY_ITEM_4117,GROCERY,7931.66
4118,HOME_ITEM_4118,HOME,8756.2
4119,ELECTRONICS_ITEM_4119,ELECTRONICS,7190.95
4120,HOME_ITEM_4120,HOME,7196.79
4121,HOME_ITEM_4121,HOME,669.57
4122,CLOTHING_ITEM_4122,CLOTHING,9274.43
4123,TOYS_ITEM_4123,TOYS,3549.84
4124,TOYS_ITEM_4124,TOYS,1100.81
4125,GROCERY_ITEM_4125,GROCERY,3944.68
4126,HOME_ITEM_4126,HOME,7545.11
4127,HOME_ITEM_4127,HOME,7067.56
4128,ELECTRONICS_ITEM_4128,ELECTRONICS,9826.51
4129,HOME_ITEM_4129,HOME,8765.8
4130,CLOTHING_ITEM_4130,CLOTHING,5439.79
4131,HOME_ITEM_4131,HOME,9240.74
4132,ELECTRONICS_ITEM_4132,ELECTRONICS,3888.32
4133,GROCERY_ITEM_4133,GROCERY,1370.9
4134,CLOTHING_ITEM_4134,CLOTHING,2472.52
4135,HOME_ITEM_4135,HOME,5158.65
4136,ELECTRONICS_ITEM_4136,ELECTRONICS,9264.98
4137,GROCERY_ITEM_4137,GROCERY,6207.35
4138,ELECTRONICS_ITEM_4138,ELECTRONICS,3295.96
4139,CLOTHING_ITEM_4139,CLOTHING,3627.89
4140,TOYS_ITEM_4140,TOYS,9941.99
4141,GROCERY_ITEM_4141,GROCERY,3902.74
4142,CLOTHING_ITEM_4142,CLOTHING,232.5
4143,HOME_ITEM_4143,HOME,5613.54
4144,HOME_ITEM_4144,HOME,8202.84
4145,TOYS_ITEM_4145,TOYS,5005.28
4146,GROCERY_ITEM_4146,GROCERY,8181.38
4147,TOYS_ITEM_4147,TOYS,9151.94
4148,CLOTHING_ITEM_4148,CLOTHING,8925.74
4149,GROCERY_ITEM_4149,GROCERY,9823.3
4150,GROCERY_ITEM_4150,GROCERY,4398.33
4151,CLOTHING_ITEM_4151,CLOTHING,5422.13
4152,TOYS_ITEM_4152,TOYS,2907.6
4153,ELECTRONICS_ITEM_4153,ELECTRONICS,8523.92
4154,TOYS_ITEM_4154,TOYS,2352.81
4155,GROCERY_ITEM_4155,GROCERY,7576.85
4156,CLOTHING_ITEM_4156,CLOTHING,4334.42
4157,ELECTRONICS_ITEM_4157,ELECTRONICS,7030.55
4158,CLOTHING_ITEM_4158,CLOTHING,8373.59
4159,HOME_ITEM_4159,HOME,63.05
4160,TOYS_ITEM_4160,TOYS,6111.74
4161,HOME_ITEM_4161,HOME,8881.46
4162,HOME_ITEM_4162,HOME,2795.4
4163,ELECTRONICS_ITEM_4163,ELECTRONICS,4729.59
4164,TOYS_ITEM_4164,TOYS,7978.18
4165,CLOTHING_ITEM_4165,,2862.4
4166,TOYS_ITEM_4166,TOYS,9776.4
4167,CLOTHING_ITEM_4167,CLOTHING,7488.39
4168,ELECTRONICS_ITEM_4168,ELECTRONICS,623.97
4169,HOME_ITEM_4169,HOME,196.82
4170,HOME_ITEM_4170,HOME,6565.79
4171,TOYS_ITEM_4171,TOYS,284.83
4172,HOME_ITEM_4172,HOME,4283.26
4173,CLOTHING_ITEM_4173,CLOTHING,1180.14
4174,ELECTRONICS_ITEM_4174,ELECTRONICS,93.61
4175,GROCERY_ITEM_4175,GROCERY,3240.38
4176,GROCERY_ITEM_4176,,8976.2
4177,GROCERY_ITEM_4177,GROCERY,8955.48
4178,TOYS_ITEM_4178,TOYS,9279.72
4179,CLOTHING_ITEM_4179,CLOTHING,9159.79
4180,CLOTHING_ITEM_4180,CLOTHING,3022.88
4181,ELECTRONICS_ITEM_4181,ELECTRONICS,9033.89
4182,TOYS_ITEM_4182,TOYS,7759.25
4183,TOYS_ITEM_4183,TOYS,2863.36
4184,HOME_ITEM_4184,HOME,3109.2
4185,HOME_ITEM_4185,HOME,1641.14
4186,ELECTRONICS_ITEM_4186,ELECTRONICS,5038.67
4187,GROCERY_ITEM_4187,GROCERY,4471.9
4188,CLOTHING_ITEM_4188,CLOTHING,3181.6
4189,ELECTRONICS_ITEM_4189,ELECTRONICS,180.82
4190,ELECTRONICS_ITEM_4190,ELECTRONICS,9622.46
4191,CLOTHING_ITEM_4191,CLOTHING,776.01
4192,CLOTHING_ITEM_4192,CLOTHING,8988.73
4193,GROCERY_ITEM_4193,GROCERY,1925.88
4194,ELECTRONICS_ITEM_4194,ELECTRONICS,2566.28
4195,GROCERY_ITEM_4195,GROCERY,964.12
4196,HOME_ITEM_4196,HOME,5550.93
4197,HOME_ITEM_4197,HOME,6741.24
4198,CLOTHING_ITEM_4198,CLOTHING,183.91
4199,CLOTHING_ITEM_4199,CLOTHING,1264.74
4200,TOYS_ITEM_4200,TOYS,7474.43
4201,GROCERY_ITEM_4201,GROCERY,8778.54
4202,CLOTHING_ITEM_4202,CLOTHING,923.54
4203,GROCERY_ITEM_4203,GROCERY,3620.62
4204,GROCERY_ITEM_4204,GROCERY,8226.1
4205,GROCERY_ITEM_4205,GROCERY,1315.4
4206,GROCERY_ITEM_4206,GROCERY,4951.5
4207,GROCERY_ITEM_4207,GROCERY,9776.47
4208,CLOTHING_ITEM_4208,CLOTHING,724.07
4209,HOME_ITEM_4209,HOME,5825.75
4210,ELECTRONICS_ITEM_4210,ELECTRONICS,2201.88
4211,ELECTRONICS_ITEM_4211,ELECTRONICS,4754.58
4212,TOYS_ITEM_4212,TOYS,1496.72
4213,HOME_ITEM_4213,HOME,5639.47
4214,TOYS_ITEM_4214,TOYS,2689.02
4215,ELECTRONICS_ITEM_4215,ELECTRONICS,5133.74
4216,TOYS_ITEM_4216,TOYS,2070.49
4217,TOYS_ITEM_4217,,9359.95
4218,CLOTHING_ITEM_4218,CLOTHING,1822.77
4219,ELECTRONICS_ITEM_4219,ELECTRONICS,6047.17
4220,HOME_ITEM_4220,HOME,9788.66
4221,CLOTHING_ITEM_4221,CLOTHING,4157.12
