store_id,store_name,region,country,is_online
779,STORE_779,NORTH,SG,1
780,STORE_780,NORTH,US,1
781,STORE_781,NORTH,UK,0
782,STORE_782,NORTH,US,0
783,STORE_783,NORTH,IN,1
784,STORE_784,WEST,FR,1
785,STORE_785,CENTRAL,DE,1
786,STORE_786,SOUTH,IN,0
787,STORE_787,NORTH,FR,1
788,STORE_788,CENTRAL,DE,1
789,STORE_789,EAST,US,1
790,STORE_790,EAST,SG,1
791,STORE_791,CENTRAL,DE,0
792,STORE_792,SOUTH,US,0
793,STORE_793,EAST,UK,1
794,STORE_794,,DE,0
795,STORE_795,NORTH,UK,1
796,STORE_796,WEST,US,0
797,STORE_797,CENTRAL,US,1
798,STORE_798,CENTRAL,IN,1
799,STORE_799,NORTH,DE,1
800,STORE_800,CENTRAL,SG,1
801,STORE_801,SOUTH,SG,0
802,STORE_802,EAST,FR,0
803,STORE_803,CENTRAL,SG,1
804,STORE_804,NORTH,DE,1
805,STORE_805,SOUTH,IN,1
806,STORE_806,WEST,DE,0
807,STORE_807,NORTH,UK,0
808,STORE_808,NORTH,SG,1
809,STORE_809,WEST,US,1
810,STORE_810,SOUTH,US,1
811,STORE_811,EAST,US,0
812,STORE_812,WEST,SG,1
813,STORE_813,SOUTH,FR,0
814,STORE_814,SOUTH,SG,1
815,STORE_815,SOUTH,US,1
816,STORE_816,NORTH,DE,0
817,STORE_817,EAST,FR,0
818,STORE_818,WEST,US,0
819,STORE_819,SOUTH,IN,0
820,STORE_820,EAST,DE,1
821,STORE_821,WEST,DE,1
822,STORE_822,NORTH,US,0
823,STORE_823,CENTRAL,UK,1
824,STORE_824,NORTH,FR,1
825,STORE_825,SOUTH,IN,0
826,STORE_826,CENTRAL,DE,0
827,STORE_827,NORTH,IN,0
828,STORE_828,EAST,UK,0
829,STORE_829,SOUTH,IN,1
830,STORE_830,NORTH,FR,0
831,STORE_831,CENTRAL,FR,0
832,STORE_832,EAST,IN,1
833,STORE_833,NORTH,IN,1
834,STORE_834,WEST,FR,1
835,STORE_835,CENTRAL,DE,1
836,STORE_836,EAST,FR,1
837,STORE_837,SOUTH,US,1
838,STORE_838,SOUTH,DE,1
839,STORE_839,WEST,FR,1
840,STORE_840,WEST,UK,1
841,STORE_841,WEST,UK,1
842,STORE_842,SOUTH,FR,0
843,STORE_843,WEST,DE,1
844,STORE_844,NORTH,IN,0
845,STORE_845,SOUTH,UK,0
846,STORE_846,WEST,DE,1
847,STORE_847,CENTRAL,UK,0
848,STORE_848,SOUTH,US,0
849,STORE_849,WEST,DE,0
850,STORE_850,CENTRAL,UK,0
851,STORE_851,SOUTH,FR,0
852,STORE_852,EAST,FR,1
853,STORE_853,NORTH,SG,1
854,STORE_854,SOUTH,SG,0
855,STORE_855,SOUTH,SG,1
856,STORE_856,WEST,DE,1
857,STORE_857,CENTRAL,US,0
858,STORE_858,SOUTH,UK,0
859,STORE_859,EAST,FR,0
860,STORE_860,CENTRAL,DE,0
861,STORE_861,WEST,US,0
862,STORE_862,NORTH,DE,1
863,STORE_863,EAST,US,0
864,STORE_864,WEST,US,1
865,STORE_865,WEST,DE,1
866,STORE_866,SOUTH,IN,1
867,STORE_867,EAST,FR,1
868,STORE_868,CENTRAL,US,1
869,STORE_869,WEST,UK,1
870,STORE_870,WEST,FR,0
871,STORE_871,EAST,SG,1
872,STORE_872,SOUTH,SG,0
873,STORE_873,SOUTH,SG,1
874,STORE_874,CENTRAL,UK,0
875,STORE_875,EAST,SG,1
876,STORE_876,SOUTH,FR,0
877,STORE_877,WEST,FR,1
878,STORE_878,WEST,IN,0
879,STORE_879,WEST,UK,0
880,STORE_880,EAST,DE,0
881,STORE_881,NORTH,SG,1
882,STORE_882,EAST,UK,0
883,STORE_883,NORTH,DE,1
884,STORE_884,CENTRAL,SG,0
885,STORE_885,CENTRAL,FR,1
886,STORE_886,CENTRAL,DE,0
887,STORE_887,NORTH,UK,0
888,STORE_888,NORTH,DE,0
889,STORE_889,CENTRAL,DE,0
890,STORE_890,CENTRAL,DE,0
891,STORE_891,NORTH,SG,0
892,STORE_892,WEST,FR,0
893,STORE_893,NORTH,UK,1
894,STORE_894,SOUTH,SG,1
895,STORE_895,SOUTH,IN,1
896,STORE_896,NORTH,UK,0
897,STORE_897,NORTH,DE,1
898,STORE_898,WEST,FR,0
899,STORE_899,EAST,UK,0
900,STORE_900,EAST,US,1
901,STORE_901,CENTRAL,US,0
902,STORE_902,CENTRAL,UK,1
903,STORE_903,NORTH,FR,0
904,STORE_904,SOUTH,SG,0
905,STORE_905,,DE,0
906,STORE_906,NORTH,SG,1
907,STORE_907,SOUTH,US,1
908,STORE_908,WEST,UK,0
909,STORE_909,NORTH,US,0
910,STORE_910,NORTH,US,1
911,STORE_911,CENTRAL,FR,0
912,STORE_912,EAST,DE,1
913,STORE_913,SOUTH,IN,1
914,STORE_914,SOUTH,IN,0
915,STORE_915,EAST,DE,0
916,STORE_916,NORTH,IN,1
917,STORE_917,WEST,IN,0
918,STORE_918,CENTRAL,FR,1
919,STORE_919,CENTRAL,US,1
920,STORE_920,NORTH,SG,1
921,STORE_921,EAST,UK,1
922,STORE_922,CENTRAL,US,0
923,STORE_923,CENTRAL,IN,0
924,STORE_924,NORTH,US,1
925,STORE_925,EAST,DE,0
926,STORE_926,CENTRAL,FR,1
927,STORE_927,SOUTH,UK,0
928,STORE_928,SOUTH,UK,0
929,STORE_929,EAST,UK,0
930,STORE_930,WEST,DE,1
931,STORE_931,WEST,IN,1
932,STORE_932,SOUTH,SG,1
933,STORE_933,SOUTH,DE,0
934,STORE_934,SOUTH,IN,1
935,STORE_935,EAST,US,1
936,STORE_936,CENTRAL,SG,0
937,STORE_937,WEST,US,0
938,STORE_938,WEST,FR,1
939,STORE_939,EAST,SG,1
940,STORE_940,EAST,FR,1
941,STORE_941,NORTH,US,0
942,STORE_942,SOUTH,DE,1
943,STORE_943,WEST,SG,0
944,STORE_944,SOUTH,IN,0
945,STORE_945,WEST,DE,1
946,STORE_946,SOUTH,UK,0
947,STORE_947,WEST,FR,0
948,STORE_948,EAST,UK,1
949,STORE_949,EAST,IN,0
950,STORE_950,WEST,DE,1
951,STORE_951,EAST,SG,0
952,STORE_952,NORTH,SG,0
953,STORE_953,CENTRAL,US,0
954,STORE_954,WEST,US,1
955,STORE_955,EAST,US,1
956,STORE_956,NORTH,IN,1
957,STORE_957,SOUTH,UK,1
958,STORE_958,EAST,UK,0
959,STORE_959,SOUTH,DE,0
960,STORE_960,EAST,US,1
961,STORE_961,CENTRAL,DE,0
962,STORE_962,EAST,FR,1
963,STORE_963,CENTRAL,FR,0
964,STORE_964,,US,1
965,STORE_965,SOUTH,UK,0
966,STORE_966,SOUTH,US,1
967,STORE_967,WEST,UK,1
968,STORE_968,CENTRAL,IN,0
969,STORE_969,SOUTH,FR,1
970,STORE_970,WEST,IN,0
971,STORE_971,WEST,IN,1
972,STORE_972,CENTRAL,DE,1
973,STORE_973,EAST,US,0
974,STORE_974,SOUTH,IN,0
975,STORE_975,NORTH,IN,1
976,STORE_976,NORTH,SG,0
977,STORE_977,SOUTH,SG,1
978,STORE_978,SOUTH,IN,0
979,STORE_979,SOUTH,SG,1
980,STORE_980,SOUTH,FR,1
981,STORE_981,EAST,US,1
982,STORE_982,NORTH,IN,0
983,STORE_983,NORTH,UK,1
984,STORE_984,SOUTH,FR,0
985,STORE_985,WEST,DE,1
986,STORE_986,CENTRAL,UK,0
987,STORE_987,WEST,UK,1
988,STORE_988,CENTRAL,UK,0
989,STORE_989,CENTRAL,FR,1
990,STORE_990,CENTRAL,SG,1
991,STORE_991,NORTH,US,1
992,STORE_992,EAST,UK,1
993,STORE_993,SOUTH,SG,0
994,STORE_994,CENTRAL,DE,1
995,STORE_995,WEST,US,1
996,STORE_996,EAST,FR,1
997,STORE_997,SOUTH,FR,0
998,STORE_998,NORTH,FR,1
999,STORE_999,NORTH,DE,1
1000,STORE_1000,WEST,US,0
1001,STORE_1001,EAST,US,0
1002,STORE_1002,CENTRAL,IN,0
1003,STORE_1003,EAST,UK,0
1004,STORE_1004,WEST,FR,0
1005,STORE_1005,EAST,FR,1
1006,STORE_1006,WEST,IN,1
1007,STORE_1007,EAST,SG,0
1008,STORE_1008,NORTH,SG,1
1009,STORE_1009,NORTH,DE,1
1010,STORE_1010,EAST,DE,1
1011,STORE_1011,EAST,IN,0
1012,STORE_1012,WEST,DE,1
1013,STORE_1013,CENTRAL,IN,1
1014,STORE_1014,EAST,US,1
1015,STORE_1015,NORTH,US,0
1016,STORE_1016,EAST,UK,1
1017,STORE_1017,SOUTH,FR,0
1018,STORE_1018,SOUTH,UK,1
1019,STORE_1019,WEST,UK,0
1020,STORE_1020,EAST,SG,0
1021,STORE_1021,SOUTH,SG,0
1022,STORE_1022,NORTH,FR,1
1023,STORE_1023,WEST,DE,0
1024,STORE_1024,EAST,FR,1
1025,STORE_1025,WEST,DE,1
1026,STORE_1026,WEST,IN,0
1027,STORE_1027,EAST,FR,0
1028,STORE_1028,SOUTH,UK,1
1029,STORE_1029,NORTH,UK,1
1030,STORE_1030,WEST,FR,1
1031,STORE_1031,CENTRAL,SG,0
1032,STORE_1032,CENTRAL,FR,0
1033,STORE_1033,EAST,SG,0
1034,STORE_1034,CENTRAL,IN,1
1035,STORE_1035,CENTRAL,US,1
1036,STORE_1036,SOUTH,UK,0
1037,STORE_1037,CENTRAL,IN,0
1038,STORE_1038,NORTH,SG,0
1039,STORE_1039,WEST,SG,1
1040,STORE_1040,WEST,SG,1
1041,STORE_1041,EAST,DE,1
1042,STORE_1042,CENTRAL,DE,0
1043,STORE_1043,SOUTH,IN,1
1044,STORE_1044,NORTH,FR,0
1045,STORE_1045,NORTH,DE,1
1046,STORE_1046,EAST,IN,0
1047,STORE_1047,WEST,FR,1
1048,STORE_1048,NORTH,FR,1
1049,STORE_1049,NORTH,SG,0
1050,STORE_1050,EAST,US,1
1051,STORE_1051,EAST,IN,1
1052,STORE_1052,EAST,IN,0
1053,STORE_1053,CENTRAL,FR,1
1054,STORE_1054,CENTRAL,FR,1
1055,STORE_1055,NORTH,IN,1
1056,STORE_1056,EAST,US,1
1057,STORE_1057,NORTH,UK,0
1058,STORE_1058,SOUTH,DE,1
1059,STORE_1059,NORTH,UK,1
1060,STORE_1060,NORTH,US,0
1061,STORE_1061,CENTRAL,SG,1
1062,STORE_1062,CENTRAL,FR,0
1063,STORE_1063,WEST,IN,0
1064,STORE_1064,NORTH,SG,0
1065,STORE_1065,EAST,DE,1
1066,STORE_1066,SOUTH,IN,0
1067,STORE_1067,NORTH,IN,1
1068,STORE_1068,CENTRAL,US,1
1069,STORE_1069,WEST,IN,0
1070,STORE_1070,SOUTH,FR,1
1071,STORE_1071,EAST,SG,1
1072,STORE_1072,SOUTH,DE,0
1073,STORE_1073,NORTH,SG,1
1074,STORE_1074,NORTH,FR,0
1075,STORE_1075,NORTH,FR,1
1076,STORE_1076,WEST,DE,0
1077,STORE_1077,EAST,SG,0
1078,STORE_1078,,UK,1
1079,STORE_1079,CENTRAL,IN,0
1080,STORE_1080,EAST,UK,0
1081,STORE_1081,WEST,UK,0
1082,STORE_1082,CENTRAL,US,0
1083,STORE_1083,EAST,FR,1
1084,STORE_1084,CENTRAL,FR,1
1085,STORE_1085,WEST,FR,0
1086,STORE_1086,CENTRAL,SG,1
1087,STORE_1087,EAST,FR,1
1088,STORE_1088,NORTH,US,0
1089,STORE_1089,SOUTH,US,1
1090,STORE_1090,CENTRAL,DE,0
1091,STORE_1091,EAST,FR,0
1092,STORE_1092,WEST,IN,1
1093,STORE_1093,SOUTH,DE,0
1094,STORE_1094,SOUTH,UK,0
1095,STORE_1095,WEST,UK,0
1096,STORE_1096,WEST,IN,0
1097,STORE_1097,SOUTH,FR,1
1098,STORE_1098,NORTH,SG,1
1099,STORE_1099,WEST,IN,1
1100,STORE_1100,SOUTH,FR,1
1101,STORE_1101,WEST,SG,1
1102,STORE_1102,EAST,FR,1
1103,STORE_1103,NORTH,SG,0
1104,STORE_1104,CENTRAL,DE,1
1105,STORE_1105,WEST,IN,1
1106,STORE_1106,WEST,FR,1
1107,STORE_1107,CENTRAL,US,1
1108,STORE_1108,WEST,SG,0
1109,STORE_1109,NORTH,DE,1
1110,STORE_1110,CENTRAL,UK,1
1111,STORE_1111,WEST,DE,1
1112,STORE_1112,SOUTH,SG,0
1113,STORE_1113,EAST,FR,1
1114,STORE_1114,EAST,US,0
1115,STORE_1115,NORTH,US,1
1116,STORE_1116,NORTH,FR,0
1117,STORE_1117,SOUTH,DE,0
1118,STORE_1118,SOUTH,FR,1
1119,STORE_1119,NORTH,SG,1
1120,STORE_1120,WEST,SG,1
1121,STORE_1121,SOUTH,SG,0
1122,STORE_1122,WEST,FR,0
1123,STORE_1123,WEST,SG,0
1124,STORE_1124,SOUTH,DE,0
1125,STORE_1125,WEST,IN,1
1126,STORE_1126,EAST,FR,0
1127,STORE_1127,WEST,UK,1
1128,STORE_1128,NORTH,SG,0
1129,STORE_1129,NORTH,UK,1
1130,STORE_1130,EAST,UK,1
1131,STORE_1131,WEST,UK,1
1132,STORE_1132,WEST,US,1
1133,STORE_1133,SOUTH,DE,0
1134,STORE_1134,CENTRAL,SG,0
1135,STORE_1135,SOUTH,FR,0
1136,STORE_1136,SOUTH,US,0
1137,STORE_1137,NORTH,UK,0
1138,STORE_1138,NORTH,IN,0
1139,STORE_1139,WEST,FR,0
1140,STORE_1140,NORTH,UK,1
1141,STORE_1141,CENTRAL,SG,0
1142,STORE_1142,WEST,SG,0
1143,STORE_1143,NORTH,US,0
1144,STORE_1144,SOUTH,UK,1
1145,STORE_1145,CENTRAL,SG,0
1146,STORE_1146,WEST,SG,1
1147,STORE_1147,EAST,FR,0
1148,STORE_1148,NORTH,US,0
1149,STORE_1149,CENTRAL,SG,0
1150,STORE_1150,,US,0
1151,STORE_1151,NORTH,US,0
1152,STORE_1152,WEST,IN,1
1153,STORE_1153,EAST,DE,1
1154,STORE_1154,NORTH,SG,1
1155,STORE_1155,NORTH,SG,1
1156,STORE_1156,EAST,FR,0
1157,STORE_1157,NORTH,US,0
1158,STORE_1158,CENTRAL,US,0
1159,STORE_1159,WEST,FR,1
1160,STORE_1160,EAST,FR,0
1161,STORE_1161,CENTRAL,US,1
1162,STORE_1162,CENTRAL,US,0
1163,STORE_1163,SOUTH,FR,0
1164,STORE_1164,NORTH,SG,0
1165,STORE_1165,SOUTH,FR,0
1166,STORE_1166,SOUTH,DE,1
1167,STORE_1167,SOUTH,SG,1
1168,STORE_1168,NORTH,UK,0
1169,STORE_1169,EAST,DE,1
1170,STORE_1170,NORTH,FR,1
1171,STORE_1171,EAST,DE,0
1172,STORE_1172,EAST,FR,0
1173,STORE_1173,CENTRAL,IN,0
1174,STORE_1174,NORTH,DE,1
1175,STORE_1175,SOUTH,FR,0
1176,STORE_1176,SOUTH,US,0
1177,STORE_1177,,DE,1
1178,STORE_1178,CENTRAL,FR,0
1179,STORE_1179,SOUTH,IN,0
1180,STORE_1180,NORTH,SG,0
1181,STORE_1181,NORTH,DE,0
1182,STORE_1182,,US,0
1183,STORE_1183,WEST,UK,1
1184,STORE_1184,CENTRAL,US,0
1185,STORE_1185,NORTH,FR,1
1186,STORE_1186,EAST,IN,0
1187,STORE_1187,CENTRAL,FR,0
1188,STORE_1188,EAST,UK,1
1189,STORE_1189,SOUTH,UK,0
1190,STORE_1190,WEST,UK,0
1191,STORE_1191,EAST,FR,1
1192,STORE_1192,NORTH,DE,1
1193,STORE_1193,CENTRAL,UK,1
1194,STORE_1194,WEST,IN,0
1195,STORE_1195,SOUTH,FR,0
1196,STORE_1196,CENTRAL,SG,0
1197,STORE_1197,NORTH,IN,0
1198,STORE_1198,EAST,DE,0
1199,STORE_1199,CENTRAL,IN,0
1200,STORE_1200,EAST,SG,0
1201,STORE_1201,CENTRAL,DE,0
1202,STORE_1202,SOUTH,UK,0
1203,STORE_1203,NORTH,SG,0
1204,STORE_1204,EAST,US,1
1205,STORE_1205,NORTH,UK,1
1206,STORE_1206,SOUTH,IN,0
1207,STORE_1207,WEST,US,1
1208,STORE_1208,CENTRAL,UK,1
1209,STORE_1209,NORTH,FR,1
1210,STORE_1210,WEST,DE,1
1211,STORE_1211,NORTH,SG,1
1212,STORE_1212,WEST,SG,1
1213,STORE_1213,SOUTH,FR,1
1214,STORE_1214,SOUTH,SG,0
1215,STORE_1215,EAST,US,1
1216,STORE_1216,EAST,SG,0
1217,STORE_1217,NORTH,IN,1
1218,STORE_1218,NORTH,IN,0
1219,STORE_1219,CENTRAL,SG,0
1220,STORE_1220,EAST,FR,0
1221,STORE_1221,SOUTH,IN,1
1222,STORE_1222,EAST,IN,0
1223,STORE_1223,WEST,DE,0
1224,STORE_1224,EAST,IN,1
1225,STORE_1225,SOUTH,FR,0
1226,STORE_1226,NORTH,UK,1
1227,STORE_1227,NORTH,UK,1
1228,STORE_1228,WEST,FR,0
1229,STORE_1229,EAST,IN,1
1230,STORE_1230,CENTRAL,SG,1
1231,STORE_1231,NORTH,DE,0
1232,STORE_1232,EAST,US,0
1233,STORE_1233,EAST,DE,0
1234,STORE_1234,NORTH,FR,1
1235,STORE_1235,CENTRAL,FR,1
1236,STORE_1236,EAST,US,1
1237,STORE_1237,SOUTH,US,0
1238,STORE_1238,CENTRAL,UK,1
1239,STORE_1239,NORTH,US,0
1240,STORE_1240,SOUTH,UK,0
1241,STORE_1241,SOUTH,SG,0
1242,STORE_1242,NORTH,US,1
1243,STORE_1243,WEST,IN,0
1244,STORE_1244,,US,0
1245,STORE_1245,EAST,FR,0
1246,STORE_1246,SOUTH,UK,0
1247,STORE_1247,WEST,US,1
1248,STORE_1248,EAST,SG,0
1249,STORE_1249,EAST,DE,0
1250,STORE_1250,CENTRAL,FR,0
1251,STORE_1251,SOUTH,FR,1
1252,STORE_1252,NORTH,UK,0
1253,STORE_1253,WEST,IN,1
1254,STORE_1254,SOUTH,UK,1
1255,STORE_1255,SOUTH,SG,1
1256,STORE_1256,CENTRAL,IN,0
1257,STORE_1257,EAST,UK,1
1258,STORE_1258,WEST,SG,1
1259,STORE_1259,WEST,SG,1
1260,STORE_1260,SOUTH,US,0
1261,STORE_1261,NORTH,UK,0
1262,STORE_1262,SOUTH,IN,1
1263,STORE_1263,CENTRAL,IN,0
1264,STORE_1264,EAST,SG,1
1265,STORE_1265,SOUTH,UK,0
1266,STORE_1266,WEST,US,0
1267,STORE_1267,EAST,FR,0
1268,STORE_1268,CENTRAL,FR,1
1269,STORE_1269,CENTRAL,IN,1
1270,STORE_1270,SOUTH,DE,0
1271,STORE_1271,SOUTH,US,0
1272,STORE_1272,SOUTH,FR,0
1273,STORE_1273,CENTRAL,DE,1
1274,STORE_1274,EAST,DE,1
1275,STORE_1275,NORTH,US,0
1276,STORE_1276,NORTH,SG,0
1277,STORE_1277,EAST,US,1
1278,STORE_1278,WEST,SG,0
1279,STORE_1279,WEST,FR,1
1280,STORE_1280,NORTH,US,0
1281,STORE_1281,EAST,DE,1
1282,STORE_1282,NORTH,FR,0
1283,STORE_1283,EAST,FR,0
1284,STORE_1284,EAST,DE,0
1285,STORE_1285,SOUTH,IN,0
1286,STORE_1286,EAST,IN,1
1287,STORE_1287,CENTRAL,FR,0
1288,STORE_1288,EAST,IN,0
1289,STORE_1289,WEST,DE,0
1290,STORE_1290,WEST,SG,0
1291,STORE_1291,NORTH,SG,0
1292,STORE_1292,CENTRAL,SG,0
1293,STORE_1293,NORTH,DE,0
1294,STORE_1294,EAST,FR,1
1295,STORE_1295,SOUTH,US,0
1296,STORE_1296,EAST,UK,0
1297,STORE_1297,SOUTH,FR,1
1298,STORE_1298,EAST,US,0
1299,STORE_1299,WEST,UK,0
1300,STORE_1300,CENTRAL,DE,0
1301,STORE_1301,SOUTH,SG,0
1302,STORE_1302,EAST,IN,0
1303,STORE_1303,NORTH,US,1
1304,STORE_1304,CENTRAL,US,1
1305,STORE_1305,EAST,FR,0
1306,STORE_1306,CENTRAL,US,1
1307,STORE_1307,NORTH,SG,0
1308,STORE_1308,SOUTH,US,1
1309,STORE_1309,,IN,1
1310,STORE_1310,EAST,SG,1
1311,STORE_1311,CENTRAL,SG,1
1312,STORE_1312,SOUTH,US,1
1313,STORE_1313,NORTH,SG,0
1314,STORE_1314,SOUTH,DE,1
1315,STORE_1315,SOUTH,IN,1
1316,STORE_1316,CENTRAL,US,1
1317,STORE_1317,NORTH,DE,0
1318,STORE_1318,EAST,UK,1
1319,STORE_1319,WEST,SG,0
1320,STORE_1320,WEST,SG,1
1321,STORE_1321,CENTRAL,SG,0
1322,STORE_1322,CENTRAL,SG,0
1323,STORE_1323,NORTH,UK,1
1324,STORE_1324,NORTH,UK,1
1325,STORE_1325,NORTH,UK,1
1326,STORE_1326,SOUTH,SG,0
1327,STORE_1327,NORTH,UK,0
1328,STORE_1328,EAST,FR,1
1329,STORE_1329,CENTRAL,IN,1
1330,STORE_1330,CENTRAL,FR,0
1331,STORE_1331,WEST,FR,1
1332,STORE_1332,EAST,UK,0
1333,STORE_1333,SOUTH,SG,1
1334,STORE_1334,SOUTH,IN,1
1335,STORE_1335,NORTH,US,0
1336,STORE_1336,SOUTH,IN,0
1337,STORE_1337,CENTRAL,IN,0
1338,STORE_1338,SOUTH,FR,0
1339,STORE_1339,NORTH,IN,1
1340,STORE_1340,NORTH,DE,1
1341,STORE_1341,EAST,FR,1
1342,STORE_1342,CENTRAL,DE,0
1343,STORE_1343,NORTH,DE,0
1344,STORE_1344,EAST,FR,1
1345,STORE_1345,EAST,US,0
1346,STORE_1346,EAST,US,1
1347,STORE_1347,EAST,SG,1
1348,STORE_1348,EAST,UK,0
1349,STORE_1349,CENTRAL,US,0
1350,STORE_1350,CENTRAL,US,0
1351,STORE_1351,WEST,IN,0
1352,STORE_1352,WEST,SG,0
1353,STORE_1353,CENTRAL,UK,0
1354,STORE_1354,WEST,US,0
1355,STORE_1355,WEST,IN,1
1356,STORE_1356,WEST,US,1
1357,STORE_1357,EAST,UK,0
1358,STORE_1358,CENTRAL,UK,1
1359,STORE_1359,CENTRAL,DE,0
1360,STORE_1360,CENTRAL,DE,0
1361,STORE_1361,NORTH,US,0
1362,STORE_1362,SOUTH,FR,0
1363,STORE_1363,SOUTH,US,1
1364,STORE_1364,NORTH,UK,1
1365,STORE_1365,SOUTH,US,1
1366,STORE_1366,EAST,IN,0
1367,STORE_1367,WEST,UK,1
1368,STORE_1368,CENTRAL,UK,0
1369,STORE_1369,EAST,UK,0
1370,STORE_1370,SOUTH,US,0
1371,STORE_1371,NORTH,IN,0
1372,STORE_1372,CENTRAL,UK,1
1373,STORE_1373,,SG,0
1374,STORE_1374,EAST,SG,0
1375,STORE_1375,EAST,US,0
1376,STORE_1376,WEST,US,1
1377,STORE_1377,EAST,FR,0
1378,STORE_1378,CENTRAL,FR,1
1379,STORE_1379,EAST,DE,0
1380,STORE_1380,CENTRAL,SG,0
1381,STORE_1381,SOUTH,US,1
1382,STORE_1382,NORTH,DE,0
1383,STORE_1383,NORTH,SG,1
1384,STORE_1384,WEST,IN,0
1385,STORE_1385,SOUTH,UK,1
1386,STORE_1386,WEST,US,0
1387,STORE_1387,WEST,IN,0
1388,STORE_1388,EAST,UK,1
1389,STORE_1389,WEST,US,1
1390,STORE_1390,CENTRAL,IN,1
1391,STORE_1391,NORTH,SG,1
1392,STORE_1392,WEST,DE,0
1393,STORE_1393,,IN,1
1394,STORE_1394,EAST,FR,0
1395,STORE_1395,SOUTH,SG,0
1396,STORE_1396,CENTRAL,DE,1
1397,STORE_1397,EAST,US,1
1398,STORE_1398,NORTH,SG,1
1399,STORE_1399,NORTH,FR,0
1400,STORE_1400,CENTRAL,US,1
1401,STORE_1401,EAST,UK,1
1402,STORE_1402,EAST,UK,1
1403,STORE_1403,EAST,FR,0
1404,STORE_1404,EAST,IN,1
1405,STORE_1405,WEST,US,0
1406,STORE_1406,WEST,SG,0
1407,STORE_1407,WEST,UK,0
1408,STORE_1408,EAST,US,1
1409,STORE_1409,NORTH,US,0
1410,STORE_1410,EAST,DE,0
1411,STORE_1411,NORTH,DE,0
1412,STORE_1412,NORTH,FR,1
1413,STORE_1413,CENTRAL,US,0
1414,STORE_1414,EAST,US,1
1415,STORE_1415,SOUTH,US,0
1416,STORE_1416,NORTH,IN,0
1417,STORE_1417,WEST,UK,1
1418,STORE_1418,WEST,UK,1
1419,STORE_1419,EAST,SG,1
1420,STORE_1420,CENTRAL,US,1
1421,STORE_1421,WEST,DE,0
1422,STORE_1422,EAST,US,0
1423,STORE_1423,WEST,IN,0
1424,STORE_1424,EAST,IN,0
1425,STORE_1425,CENTRAL,FR,1
1426,STORE_1426,EAST,IN,0
1427,STORE_1427,CENTRAL,US,1
1428,STORE_1428,CENTRAL,SG,1
1429,STORE_1429,EAST,DE,0
1430,STORE_1430,EAST,US,1
1431,STORE_1431,WEST,US,0
1432,STORE_1432,EAST,UK,0
1433,STORE_1433,WEST,US,1
1434,STORE_1434,WEST,IN,0
1435,STORE_1435,WEST,SG,1
1436,STORE_1436,NORTH,IN,0
1437,STORE_1437,WEST,IN,0
1438,STORE_1438,WEST,DE,1
1439,STORE_1439,SOUTH,US,0
1440,STORE_1440,NORTH,SG,1
1441,STORE_1441,WEST,UK,1
1442,STORE_1442,NORTH,UK,1
1443,STORE_1443,WEST,DE,0
1444,STORE_1444,NORTH,UK,1
1445,STORE_1445,SOUTH,US,1
1446,STORE_1446,WEST,FR,1
1447,STORE_1447,CENTRAL,IN,1
1448,STORE_1448,SOUTH,DE,1
1449,STORE_1449,SOUTH,UK,0
1450,STORE_1450,CENTRAL,DE,0
1451,STORE_1451,WEST,US,0
1452,STORE_1452,NORTH,DE,0
1453,STORE_1453,SOUTH,SG,0
1454,STORE_1454,CENTRAL,FR,0
1455,STORE_1455,WEST,FR,1
1456,STORE_1456,SOUTH,SG,1
1457,STORE_1457,WEST,US,0
1458,STORE_1458,NORTH,IN,1
1459,STORE_1459,CENTRAL,IN,1
1460,STORE_1460,SOUTH,DE,1
1461,STORE_1461,WEST,US,1
1462,STORE_1462,NORTH,IN,1
1463,STORE_1463,CENTRAL,DE,0
1464,STORE_1464,EAST,UK,1
1465,STORE_1465,CENTRAL,UK,0
1466,STORE_1466,NORTH,FR,1
1467,STORE_1467,WEST,FR,1
1468,STORE_1468,WEST,SG,0
1469,STORE_1469,CENTRAL,US,1
1470,STORE_1470,,DE,1
1471,STORE_1471,SOUTH,SG,0
1472,STORE_1472,CENTRAL,DE,0
1473,STORE_1473,CENTRAL,DE,1
1474,STORE_1474,SOUTH,SG,1
1475,STORE_1475,WEST,DE,1
1476,STORE_1476,SOUTH,FR,1
1477,STORE_1477,WEST,US,1
1478,STORE_1478,SOUTH,DE,0
1479,STORE_1479,WEST,IN,0
1480,STORE_1480,WEST,UK,1
1481,STORE_1481,NORTH,UK,0
1482,STORE_1482,CENTRAL,UK,0
1483,STORE_1483,SOUTH,FR,0
1484,STORE_1484,CENTRAL,FR,0
1485,STORE_1485,NORTH,IN,1
1486,STORE_1486,EAST,US,0
1487,STORE_1487,NORTH,SG,1
1488,STORE_1488,CENTRAL,IN,1
1489,STORE_1489,WEST,SG,1
1490,STORE_1490,NORTH,FR,0
1491,STORE_1491,EAST,DE,0
1492,STORE_1492,WEST,DE,1
1493,STORE_1493,NORTH,US,0
1494,STORE_1494,SOUTH,FR,0
1495,STORE_1495,SOUTH,US,0
1496,STORE_1496,EAST,UK,1
1497,STORE_1497,WEST,IN,1
1498,STORE_1498,EAST,IN,1
1499,STORE_1499,EAST,FR,1
1500,STORE_1500,WEST,DE,0
1501,STORE_1501,WEST,UK,1
1502,STORE_1502,NORTH,UK,0
